time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2017-04-20 23:53:08.620 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88146344,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:54:08.636 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88476800,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:55:08.655 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88807096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:56:08.669 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,89247528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:57:08.683 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90018264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:58:08.691 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90348560,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:59:08.707 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,97330,110, ,96434, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90678896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 23:59:48.570 UTC, ,125,3176333,1288,30480, , ,5, ,4, , , , , , , , , ,5,5, , , ,3,1,9, ,4, , , , , , , , , , , , , , ,98259,111,1015,97449,1,1, ,1, ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492731608026, , , , ,3145728, , , , ,2,1,2,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,928,1, , , , , , , , ,96734992,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:00:11.888 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,238,119, , , , , , , , , , , , , ,99347,112, ,98421, , , , , ,19,19, , , , , ,13,714, , , , , , , , , , , , , , , , , , , , , , , , ,1492732811396, , , , ,3145728, , , ,129,0, , , ,2, , , ,3, , , , ,129, ,2048,1, , , , ,310434,164, , , , , , ,1,82,9,144,41777432,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:00:26.669 UTC, ,125,3172869,1288,27016, , ,4, ,7,1,0.14, , , , , , , ,4,4, , , ,3,1,7, ,7,2, , , , , , , , , , , , , ,100307,113,1045,99466,1,1, ,1, ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732811396, , , , ,3145728, , , ,4,2,1,2,1,3,1, , ,3,1, , , ,4,1, , , , , , ,18371,7,959,1, , , , , , , , ,55980024,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-21 00:00:44.185 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,242,121, , , , , , , , , , , , , ,101426,114, ,100469, , , , , ,19,19, , , , , ,13,726, , , , , , , , , , , , , , , , , , , , , , , , ,1492732843395, , , , ,3145728, , , ,131,0, , , ,2, , , ,3, , , , ,131, ,2048,1, , , , ,310596,166, , , , , , ,1,123,9,198,44358208,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:01:44.199 UTC, ,125,3172541,1288,26576,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,101426,114, ,100469, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732843395, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,55924800,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-21 00:02:24.569 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,103605,115,1076,101545,1, ,1,2, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732843395, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,2178,1, , , , , , , , ,64713968,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:02:37.864 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,246,123, , , , , , , , , , , , , ,104344,116, ,103767, , , , , ,18,18, , , , , ,13,738, , , , , , , , , , , , , , , , , , , , , , , , ,1492732957243, , , , ,3145728, , , ,133,0, , , ,2, , , ,3, , , , ,133, ,2048,1, , , , ,310756,168, , , , , , ,1,63,9,110,40788480,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:03:04.194 UTC, ,125,3172869,1288,27016, , ,4, ,7,1,0.14, , , , , , , ,4,4, , , ,3,1,7, ,7,2, , , , , , , , , , , , , ,104961,117,696,104463,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732957243, , , , ,3145728, , , ,4,1,1,1,1,3,1, , ,3,1, , , ,4,1, , , , , , ,18371,7,616,1, , , , , , , , ,55582680,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-21 00:03:15.154 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,250,125, , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , ,13,750, , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , ,135,0, , , ,2, , , ,3, , , , ,135, ,2048,1, , , , ,310920,170, , , , , , ,1,76,9,112,44783984,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:04:15.171 UTC, ,125,3172541,1288,26576,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,56060152,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-21 00:05:15.199 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56397776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:06:15.207 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,58195848,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:07:15.220 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,58854000,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:08:15.235 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59182984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:09:15.244 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59511968,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:10:15.254 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60498968,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:11:15.266 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60828112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:12:15.279 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61494480,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:13:15.296 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61494480,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:14:15.317 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,105737,118, ,105123, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61823544,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:14:46.867 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,106384,119,733,105856,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492732994608, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,646,1, , , , , , , , ,67416776,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:14:56.837 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,254,127, , , , , , , , , , , , , ,107192,120, ,106546, , , , , ,18,18, , , , , ,14,762, , , , , , , , , , , , , , , , , , , , , , , , ,1492733696358, , , , ,3145728, , , ,137,0, , , ,2, , , ,3, , , , ,137, ,2048,1, , , , ,327466,174, , , , , , ,1,72,9,156,39006224,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:15:35.780 UTC, ,125,3176189,1288,30336, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,9,3, , , , , , , , , , , , , ,107874,121,766,107312,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733696358, , , , ,3145728, , , ,7,1,1,1,1,3,1, , ,3,1, , , ,7,1, , , , , , ,22515,10,681,1, , , , , , , , ,59466960,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2017-04-21 00:15:41.478 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,258,129, , , , , , , , , , , , , ,108715,122, ,108037, , , , , ,18,18, , , , , ,14,774, , , , , , , , , , , , , , , , , , , , , , , , ,1492733740939, , , , ,3145728, , , ,139,0, , , ,2, , , ,3, , , , ,139, ,2048,1, , , , ,327629,176, , , , , , ,1,127,7,125,84888680,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:16:41.488 UTC, ,125,3175853,1288,29776,224, ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,1,9, ,11,4, , , , , , , , , , , , , ,108715,122, ,108037, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733740939, , , , ,3145728, , , ,8,0, , , ,1, , , ,3, , , , ,8,1, , , , , , ,18463,9, , , , , , , , , , ,99910616,2, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,1, , , , , , , , 
2017-04-21 00:17:41.504 UTC, ,125,3175853,1288,29776,224, ,5, , , , , , , , , , , ,5,5, , , ,3,1,9, , , , , , , , , , , , , , , , ,108715,122, ,108037, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733740939, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,101035584,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:17:53.110 UTC, ,125,3176333,1288,30480, , ,5, ,4, , , , , , , , , ,5,5, , , ,3,1,9, ,4, , , , , , , , , , , , , , ,109427,123,798,108835,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733740939, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,712,1, , , , , , , , ,108083296,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:18:03.918 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,262,131, , , , , , , , , , , , , ,110299,124, ,109591, , , , , ,18,18, , , , , ,14,786, , , , , , , , , , , , , , , , , , , , , , , , ,1492733883301, , , , ,3145728, , , ,141,0, , , ,2, , , ,3, , , , ,141, ,2048,1, , , , ,327791,178, , , , , , ,1,97,9,130,40680200,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:19:03.928 UTC, ,125,3175853,1288,29776,224, ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,1,9, ,10,4, , , , , , , , , , , , , ,110299,124, ,109591, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733883301, , , , ,3145728, , , ,8,0, , , ,1, , , ,3, , , , ,8,1, , , , , , ,18463,9, , , , , , , , , , ,65885088,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,1, , , , , , , , 
2017-04-21 00:20:03.937 UTC, ,125,3175853,1288,29776,224, ,5, ,3, , , , , , , , , ,5,5, , , ,3,1,9, ,3, , , , , , , , , , , , , , ,110299,124, ,109591, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733883301, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,68636400,2, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , 
2017-04-21 00:21:03.950 UTC, ,125,3175853,1288,29776,224, ,5, ,1, , , , , , , , , ,5,5, , , ,3,1,9, ,1, , , , , , , , , , , , , , ,110299,124, ,109591, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733883301, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,68636400,2, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , 
2017-04-21 00:21:40.403 UTC, ,125,3176333,1288,30480, , ,5, ,4, , , , , , , , , ,5,5, , , ,3,1,9, ,4, , , , , , , , , , , , , , ,111042,125,829,110420,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492733883301, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,742,1, , , , , , , , ,74447848,2, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:21:46.997 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,266,133, , , , , , , , , , , , , ,111944,126, ,111206, , , , , ,18,18, , , , , ,14,798, , , , , , , , , , , , , , , , , , , , , , , , ,1492734106301, , , , ,3145728, , , ,143,0, , , ,2, , , ,3, , , , ,143, ,2048,1, , , , ,327953,180, , , , , , ,1,104,9,149,44186416,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:22:22.630 UTC, ,125,3172869,1288,27016, , ,4, ,7,1,0.14, , , , , , , ,4,4, , , ,3,1,7, ,7,2, , , , , , , , , , , , , ,112717,127,859,112065,1,1, ,1, ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492734106301, , , , ,3145728, , , ,4,2,1,2,1,3,1, , ,3,1, , , ,4,1, , , , , , ,18371,7,772,1, , , , , , , , ,64532984,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-21 00:22:42.309 UTC, ,125,3161005,1288,15152, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,270,135, , , , , , , , , , , , , ,113649,128, ,112881, , , , , ,18,18, , , , , ,14,810, , , , , , , , , , , , , , , , , , , , , , , , ,1492734161649, , , , ,3145728, , , ,145,0, , , ,2, , , ,3, , , , ,145, ,2048,1, , , , ,328115,182, , , , , , ,1,99,9,135,49275840,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-21 00:23:09.048 UTC, ,125,3174509,1288,28656, , ,5, ,8,1,0.13, , , , , , , ,5,4, , , ,3,2,7, ,7,2, , , , , , , , , , , , , ,116535,129,889,113770,1,1, ,1, ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492734161649, , , , ,3145728, , , ,4,1,1,1,1,3,1, , ,3,1, , , ,4,1, , , , , , ,18371,7,2885,1, , , , , , , , ,68977072,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
